"1.","William Trubridge","https://athletes.aidainternational.org/Profile-749ff4c9-7676-43bc-b668-de6d5d66e550","(New Zealand)","102 m","102 m","102","0","2016-07-14","World Record Attempt - William Trubridge","https://events.aidainternational.org/EventResults-12"
"856.","Shuji Hosoda","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000eea","(Japan)","28 m","28 m","28","0","2016-09-23","Freedive Panglao September Minicomp","https://events.aidainternational.org/EventResults-60"
"857.","Anna Iliadou","https://athletes.aidainternational.org/Profile-f11cb3a3-3de2-471a-8df6-8e46769267a9","(Greece)","28 m","28 m","28","0","2018-09-01","AIDA Hellas, Summer Apnea Games 2018","https://events.aidainternational.org/EventResults-2181"
"858.","Dave Smith","https://athletes.aidainternational.org/Profile-bc1e6a8b-e87e-48fb-b081-959885c8f9df","(United Kingdom)","28 m","28 m","28","0","2018-10-24","AFA Depth Nationals 2018","https://events.aidainternational.org/EventResults-2229"
"859.","Fumi Sonezaki","https://athletes.aidainternational.org/Profile-da888750-60c7-4e9c-845e-936ec1a52bcb","(Japan)","28 m","28 m","28","0","2019-07-20","AIDA Manazuru Freediving Festival 2019","https://events.aidainternational.org/EventResults-2490"
"860.","Chia Kay Hang","https://athletes.aidainternational.org/Profile-81e15f08-85e5-4b4e-a701-19436fe9c524","(Malaysia)","28 m","28 m","28","0","2019-11-06","AIDA SABANG INTERNATIONAL FREEDIVING COMPETITION 2019","https://events.aidainternational.org/EventResults-2595"
"861.","Kat Mager","https://athletes.aidainternational.org/Profile-e078d44e-93cb-4657-af6c-1a65d4e64693","(Germany)","28 m","28 m","28","0","2020-03-15","AIDA Freediving New Zealand Depth Nationals 2020","https://events.aidainternational.org/EventResults-2717"
"862.","Pawel Dabala","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001493","(Poland)","28 m","28 m","27","1","2014-08-02","IX Indywidualne Mistrzostwa Polski","https://events.aidainternational.org/EventResults-1250"
"863.","Stephanie Aichner","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001a8b","(Austria)","28 m","28 m","27","1","2017-07-22","Cool Down 2017","https://events.aidainternational.org/EventResults-1904"
"864.","Jan Mailand-Hansen","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000001c9","(Denmark)","27 m","27 m","27","0","2007-08-14","Nordic Deep with Six Competitions in One","https://events.aidainternational.org/EventResults-381"
"865.","Sanne H. K. Rasmussen","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000006ef","(Denmark)","27 m","27 m","27","0","2007-10-27","4th AIDA Individual World Championship","https://events.aidainternational.org/EventResults-955"
"866.","Adel Abu Haliqa","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000951","(United Arab Emirates)","27 m","27 m","27","0","2010-06-14","3rd Mediterranean Freediving Meeting","https://events.aidainternational.org/EventResults-1478"
"867.","Siri Fogelberg","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000d38","(Sweden)","27 m","27 m","27","0","2011-06-23","Triple Depth 2011","https://events.aidainternational.org/EventResults-980"
"868.","Motoko Ishiwata","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000005f7","(Japan)","27 m","27 m","27","0","2011-11-19","12th Manazuru freediving classic","https://events.aidainternational.org/EventResults-573"
"869.","Thor Joensen","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000f6e","(Denmark)","27 m","27 m","27","0","2012-08-09","Danish Depth Championship 2012","https://events.aidainternational.org/EventResults-1005"
"870.","Soren Pedersen","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000100d","(Denmark)","27 m","27 m","27","0","2012-08-09","Danish Depth Championship 2012","https://events.aidainternational.org/EventResults-1005"
"871.","Vitaliy Borodin","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001165","(Russian Federation)","27 m","27 m","27","0","2013-04-25","Russian National Open","https://events.aidainternational.org/EventResults-1019"
"872.","Roman Kudinov","https://athletes.aidainternational.org/Profile-6461db25-b932-4fd2-9af3-d1c700433bb8","(Russian Federation)","27 m","27 m","27","0","2013-05-30","Summer Gelendzhik 2013","https://events.aidainternational.org/EventResults-749"
"873.","Petter Leife","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000469","(Sweden)","27 m","27 m","27","0","2013-08-01","Swedish Championship in depth","https://events.aidainternational.org/EventResults-405"
"874.","Henrik Hartmann Henrichsen","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000e17","(Denmark)","27 m","27 m","27","0","2013-08-07","Nordic Championship 2013","https://events.aidainternational.org/EventResults-1023"
"875.","Franz Findel","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001859","(Chile)","27 m","27 m","27","0","2013-11-28","Bonaire Freediving Competition 2013","https://events.aidainternational.org/EventResults-1579"
"876.","Walter Frantzen","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001398","(Sweden)","27 m","27 m","27","0","2014-08-08","Swedish championship in depth","https://events.aidainternational.org/EventResults-366"
"877.","Igor Cucuruza","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000190e","(International)","27 m","27 m","27","0","2015-05-13","Russian National Open","https://events.aidainternational.org/EventResults-1045"
"878.","Jaroslaw Krol","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000016a8","(Poland)","27 m","27 m","27","0","2015-08-19","Zawody Krystalicznej Wody","https://events.aidainternational.org/EventResults-1253"
"879.","Michal Widelski","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000131a","(Poland)","27 m","27 m","27","0","2016-08-20","X Głębokościowe Mistrzostwa Polski we Freedivingu | X Polish Depth Championships","https://events.aidainternational.org/EventResults-223"
"880.","Kateryna Sadurska","https://athletes.aidainternational.org/Profile-a45b53d5-d3f9-40cb-927f-7e2fcc77a9a3","(Ukraine)","27 m","27 m","27","0","2017-09-19","BONAIRE DEEPSEA CHALLENGE 2017","https://events.aidainternational.org/EventResults-283"
"881.","Claire Walsh","https://athletes.aidainternational.org/Profile-183ae4e6-00fc-4fa9-9307-57fd2f4b0fca","(Ireland)","27 m","27 m","27","0","2017-10-26","Red C cup (9th edition)","https://events.aidainternational.org/EventResults-118"
"882.","Antons Krauklis","https://athletes.aidainternational.org/Profile-60acea50-ff26-4f6e-b896-956538c8e5ea","(Latvia)","27 m","27 m","27","0","2018-07-07","Cool Down 2018 (lake)","https://events.aidainternational.org/EventResults-2081"
"883.","Janita Kulkula","https://athletes.aidainternational.org/Profile-25849da8-67ae-424c-85d4-193fa6ffa2df","(Finland)","27 m","27 m","27","0","2018-08-19","Asikkala Depth Challenge 2018","https://events.aidainternational.org/EventResults-2190"
"884.","Abdulaziz Almhesen","https://athletes.aidainternational.org/Profile-79e32d02-707f-454b-9891-f13ad8d95ddb","(Saudi Arabia)","27 m","27 m","27","0","2018-10-21","Kingdom Depth Competition 2018","https://events.aidainternational.org/EventResults-2238"
"885.","Seung Ah Chang","https://athletes.aidainternational.org/Profile-826cbb44-3952-48ad-b7d5-32540570bcef","(Republic of Korea)","27 m","27 m","27","0","2019-09-04","AIDA Dahab Championship  2nd","https://events.aidainternational.org/EventResults-2456"
"886.","Daniel Archambault","https://athletes.aidainternational.org/Profile-891acd77-d547-4d9a-9fe8-7b1f5d513e43","(Canada)","27 m","27 m","27","0","2019-09-29","AIDA Azul freediving challenge","https://events.aidainternational.org/EventResults-2553"
"887.","Guillaume Fillion","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000f38","(Canada)","31 m","35 m","26","5","2012-08-11","Canadian Nationals Depth Competition","https://events.aidainternational.org/EventResults-1109"
"888.","Britt Møller Hansen","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000005e2","(Denmark)","26 m","26 m","26","0","2007-10-27","4th AIDA Individual World Championship","https://events.aidainternational.org/EventResults-955"
"889.","Chris Laycock","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000b80","(United Kingdom)","26 m","26 m","26","0","2012-05-27","UK BFA Depth Championships","https://events.aidainternational.org/EventResults-674"
"890.","Courtney Williams","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001675","(United States)","26 m","26 m","26","0","2015-06-17","DEEPSEA CHALLENGE BONAIRE 2015","https://events.aidainternational.org/EventResults-1586"
"891.","Matthew Kovacs","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000016c2","(Australia)","26 m","26 m","26","0","2015-08-27","Australian Depth National Championship","https://events.aidainternational.org/EventResults-1550"
"892.","Markus Jerger","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000016c0","(Germany)","26 m","26 m","26","0","2015-08-27","Australian Depth National Championship","https://events.aidainternational.org/EventResults-1550"
"893.","Aya Mizumura","https://athletes.aidainternational.org/Profile-a70fbfad-ca18-4451-839f-f3e7278ab8f2","(Australia)","26 m","26 m","26","0","2015-08-27","Australian Depth National Championship","https://events.aidainternational.org/EventResults-1550"
"894.","Mateusz Wlodarz","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000195b","(Poland)","26 m","26 m","26","0","2017-08-19","The Crystal Water Competition | Zawody Krystalicznej Wody","https://events.aidainternational.org/EventResults-1924"
"895.","Israel Gil","https://athletes.aidainternational.org/Profile-a041da82-0db0-4cff-970d-baa60987989a","(Venezuela)","26 m","26 m","26","0","2017-09-17","BONAIRE DEEPSEA CHALLENGE 2017","https://events.aidainternational.org/EventResults-283"
"896.","Vidar Holmen","https://athletes.aidainternational.org/Profile-f990dab0-0673-49d0-90ab-3775140c9118","(Norway)","26 m","26 m","26","0","2018-09-02","AIDA Hellas, Summer Apnea Games 2018","https://events.aidainternational.org/EventResults-2181"
"897.","Cristina Correia Gageiro","https://athletes.aidainternational.org/Profile-74820902-f478-4fd7-968a-f23e65e2f917","(Portugal)","26 m","26 m","26","0","2018-11-08","Sabang International Freediving Competition 2018","https://events.aidainternational.org/EventResults-2202"
"898.","Tracy Lau","https://athletes.aidainternational.org/Profile-3079f098-d8b1-4ba5-8bdd-21e3af2449e0","(Hong Kong)","26 m","26 m","26","0","2019-05-12","SuperHOME CUP 2019 Freediving Competition","https://events.aidainternational.org/EventResults-2336"
"899.","James Madeley","https://athletes.aidainternational.org/Profile-54a5d8df-e1f2-4097-8898-da8802beccc0","(United Kingdom)","26 m","26 m","26","0","2019-07-20","Saltfree Double Dip 2019","https://events.aidainternational.org/EventResults-2243"
"900.","Radziah Radzi","https://athletes.aidainternational.org/Profile-90e77db8-f4df-421c-b0ff-aab54b2b9879","(Malaysia)","26 m","26 m","26","0","2019-11-07","AIDA SABANG INTERNATIONAL FREEDIVING COMPETITION 2019","https://events.aidainternational.org/EventResults-2595"
"901.","Seokhoon(Billy) Kim","https://athletes.aidainternational.org/Profile-62022e1c-353f-4dd9-af2a-e8486c5e8463","(Republic of Korea)","33 m","40 m","25","8","2019-10-05","AIDA Korea Cup Depth Competition 2019","https://events.aidainternational.org/EventResults-2521"
"902.","Emilia Biała","https://athletes.aidainternational.org/Profile-c399805c-856f-46cd-ab64-921abb1f34c4","(Poland)","31 m","36 m","25","6","2009-07-25","Swiss Depth Championship 2009","https://events.aidainternational.org/EventResults-1415"
"903.","Per Areskog","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000f24","(Sweden)","29 m","32 m","25","4","2013-08-01","Swedish Championship in depth","https://events.aidainternational.org/EventResults-405"
"904.","David King","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000025c","(United Kingdom)","30 m","30 m","25","5","2009-07-19","Salt Free Double Dip 2009","https://events.aidainternational.org/EventResults-660"
"905.","Yannis Athanassakis","https://athletes.aidainternational.org/Profile-bad03ce4-d968-4e5c-90b2-dac15307adee","(Greece)","30 m","30 m","25","5","2016-10-08","AIDA Hellas Summer Apnea Games 2016","https://events.aidainternational.org/EventResults-88"
"906.","Martin Stam","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000000eb","(Netherlands)","25 m","25 m","25","0","2003-09-07","Round 6 of the Belgium Cup 2003","https://events.aidainternational.org/EventResults-1132"
"907.","Stefan Baier","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000027e","(Germany)","25 m","25 m","25","0","2005-11-05","Triple Depth - Freedive Dahab","https://events.aidainternational.org/EventResults-946"
"908.","Peter Boivie","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000044a","(Sweden)","25 m","25 m","25","0","2006-06-04","Triple Depth 2006","https://events.aidainternational.org/EventResults-947"
"909.","Augusto Valdez","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000063b","(Venezuela)","25 m","25 m","25","0","2006-09-09","1st National Deep Apnea","https://events.aidainternational.org/EventResults-486"
"910.","Felicia Nyberg","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000523","(Sweden)","25 m","25 m","25","0","2007-08-14","Nordic Deep with Six Competitions in One","https://events.aidainternational.org/EventResults-381"
"911.","Darija Subotin","https://athletes.aidainternational.org/Profile-d0b510db-91b3-47dc-8276-a7b95e9b8d56","(Serbia)","25 m","25 m","25","0","2007-10-27","4th AIDA Individual World Championship","https://events.aidainternational.org/EventResults-955"
"912.","Yuko Hashizume","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000006a4","(Japan)","25 m","25 m","25","0","2007-10-27","4th AIDA Individual World Championship","https://events.aidainternational.org/EventResults-955"
"913.","David Sawyer","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000a8d","(United Kingdom)","25 m","25 m","25","0","2008-02-08","Andaman AIDA Freediving Challenge 2008","https://events.aidainternational.org/EventResults-1346"
"914.","Ai Futaki","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000909","(Japan)","25 m","25 m","25","0","2008-08-10","Deepwater Okinawa Cup 2008","https://events.aidainternational.org/EventResults-550"
"915.","Nanna Kreutzmann","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000dba","(Denmark)","25 m","25 m","25","0","2009-05-30","Freedive Dahab Mini Comp 2009","https://events.aidainternational.org/EventResults-965"
"916.","Jens Schou","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000560","(Sweden)","25 m","25 m","25","0","2009-08-13","Nordic Deep 2009","https://events.aidainternational.org/EventResults-390"
"917.","Amit Larom","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000009b9","(Israel)","25 m","25 m","25","0","2009-09-06","Triple Depth 2009","https://events.aidainternational.org/EventResults-963"
"918.","Joe Sheridan","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000c59","(United States)","25 m","25 m","25","0","2010-05-11","PFI Deja Blue 2010","https://events.aidainternational.org/EventResults-1511"
"919.","Mike Palma Ellingsen","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000c52","(Denmark)","25 m","25 m","25","0","2010-08-14","Nordic Deep 2010","https://events.aidainternational.org/EventResults-392"
"920.","Maria Hovden","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000091a","(Norway)","25 m","25 m","25","0","2010-08-14","Nordic Deep 2010","https://events.aidainternational.org/EventResults-392"
"921.","Astrid Rosenvold","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000b31","(Denmark)","25 m","25 m","25","0","2010-08-14","Nordic Deep 2010","https://events.aidainternational.org/EventResults-392"
"922.","Alex Lozano","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000d95","(Spain)","25 m","25 m","25","0","2011-06-23","Triple Depth 2011","https://events.aidainternational.org/EventResults-980"
"923.","Carolina Gonzales","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000d98","(Spain)","25 m","25 m","25","0","2011-06-23","Triple Depth 2011","https://events.aidainternational.org/EventResults-980"
"924.","Sayo Miura","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000719","(Japan)","25 m","25 m","25","0","2011-09-15","AIDA Individual Depth World Championship 2011","https://events.aidainternational.org/EventResults-917"
"925.","Emma Åkerrén","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000d3a","(Sweden)","25 m","25 m","25","0","2012-07-28","Nordic Deep 2012","https://events.aidainternational.org/EventResults-401"
"926.","Marc-Andre Tremblay","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000101b","(Canada)","25 m","25 m","25","0","2012-08-11","Canadian Nationals Depth Competition","https://events.aidainternational.org/EventResults-1109"
"927.","Macarena Benitez","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000059f","(Chile)","25 m","25 m","25","0","2012-11-20","Suunto Vertical Blue 2012","https://events.aidainternational.org/EventResults-715"
"928.","Arkadiy Zinchuk","https://athletes.aidainternational.org/Profile-6eb999e2-3b29-4f69-95de-eeafda1dc20b","(Russian Federation)","25 m","25 m","25","0","2013-02-09","Andaman Freediving Competition","https://events.aidainternational.org/EventResults-1352"
"929.","Dmitry Liapin","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000010a9","(Ukraine)","25 m","25 m","25","0","2013-07-26","DEEP UKRAINE 2013","https://events.aidainternational.org/EventResults-1336"
"930.","Simon Stevns","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000f72","(Denmark)","25 m","25 m","25","0","2013-08-07","Nordic Championship 2013","https://events.aidainternational.org/EventResults-1023"
"931.","Jakob Boman","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000010fe","(Denmark)","25 m","25 m","25","0","2013-09-15","AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","https://events.aidainternational.org/EventResults-928"
"932.","Norifumi Ibushi","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000109d","(Japan)","25 m","25 m","25","0","2013-09-29","JAS official depth competition 2013","https://events.aidainternational.org/EventResults-598"
"933.","Ashleigh Baird","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000012c4","(United States)","25 m","25 m","25","0","2013-10-05","Deja Blue IV","https://events.aidainternational.org/EventResults-1578"
"934.","Linda Stenman","https://athletes.aidainternational.org/Profile-766f89fb-a642-412f-8fb5-d3a87d3d58b1","(Sweden)","25 m","25 m","25","0","2014-08-08","Swedish championship in depth","https://events.aidainternational.org/EventResults-366"
"935.","Kazuki Yanagihara","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000012cd","(Japan)","25 m","25 m","25","0","2014-10-19","JAS depth competition in Shishihama","https://events.aidainternational.org/EventResults-607"
"936.","Nicola Lacey","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000016c8","(Ireland)","25 m","25 m","25","0","2015-03-05","Andaman Freediving challenge","https://events.aidainternational.org/EventResults-1365"
"937.","Bill Sullivan","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001628","(United States)","25 m","25 m","25","0","2015-05-11","Deja Blue VI","https://events.aidainternational.org/EventResults-1120"
"938.","Ossi Peltola","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001339","(Finland)","25 m","25 m","25","0","2015-08-23","Asikkala Depth Challenge 2015","https://events.aidainternational.org/EventResults-524"
"939.","Jessica Lawson","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000016c3","(Australia)","25 m","25 m","25","0","2015-08-27","Australian Depth National Championship","https://events.aidainternational.org/EventResults-1550"
"940.","Steven Chandra","https://athletes.aidainternational.org/Profile-383544f9-841b-4708-932f-06c85230e25d","(Indonesia)","25 m","25 m","25","0","2017-06-05","Asian Freediving Cup 2017","https://events.aidainternational.org/EventResults-277"
"941.","Sabine Buchberger","https://athletes.aidainternational.org/Profile-709c6d04-8aaa-4421-bdf3-270d947cdcdb","(Austria)","25 m","25 m","25","0","2017-07-22","Cool Down 2017","https://events.aidainternational.org/EventResults-1904"
"942.","Ka Wing Ng","https://athletes.aidainternational.org/Profile-b020ec4d-87a4-4658-b802-14b713218bd8","(Hong Kong)","25 m","25 m","25","0","2017-08-08","Red C cup (8th edition)","https://events.aidainternational.org/EventResults-117"
"943.","Andrea Bonassi","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001733","(Italy)","25 m","25 m","25","0","2017-09-23","the kaan lum freediving competition","https://events.aidainternational.org/EventResults-1959"
"944.","Andrea Giaier","https://athletes.aidainternational.org/Profile-d9476748-ea62-4bd5-98c4-7190e155d9b4","(Italy)","25 m","25 m","25","0","2018-03-30","Apnea Bali Mini Comp","https://events.aidainternational.org/EventResults-2061"
"945.","Ana Cedeno","https://athletes.aidainternational.org/Profile-973ffa11-6868-4129-944b-98bbc9138c7f","(Panama)","25 m","25 m","25","0","2018-05-20","Caribbean Cup 2018","https://events.aidainternational.org/EventResults-2119"
"946.","Aurelio Janeiro","https://athletes.aidainternational.org/Profile-d8eeb96b-d011-4c68-9a08-49ef6f56baa1","(Mexico)","25 m","25 m","25","0","2018-05-29","Xibalba 2018","https://events.aidainternational.org/EventResults-2089"
"947.","Adrian Molina","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000146a","(Mexico)","25 m","25 m","25","0","2018-05-30","Xibalba 2018","https://events.aidainternational.org/EventResults-2089"
"948.","Johanna Hofer","https://athletes.aidainternational.org/Profile-b9d81ab7-3708-49d4-a8be-551fbe7f58fc","(Austria)","25 m","25 m","25","0","2018-07-07","Cool Down 2018 (lake)","https://events.aidainternational.org/EventResults-2081"
"949.","Andre Morais","https://athletes.aidainternational.org/Profile-1c1ff4a3-7800-4fc3-8bf9-339bfbec6f49","(Portugal)","25 m","25 m","25","0","2018-08-05","Azores Freediving Open 2018","https://events.aidainternational.org/EventResults-2160"
"950.","Ali Alorifi","https://athletes.aidainternational.org/Profile-86c779ec-44bf-4caa-a8d2-83598308c401","(Bahrain)","25 m","25 m","25","0","2018-08-27","Red C cup (11th Edition)","https://events.aidainternational.org/EventResults-2153"
"951.","Yuriy Tetiurin","https://athletes.aidainternational.org/Profile-d35688e2-cc40-4b06-aea9-272a4c6526c5","(Russian Federation)","25 m","25 m","25","0","2018-10-14","AIDA Cyprus Depth Games 2018.","https://events.aidainternational.org/EventResults-2100"
"952.","Anas Chair","https://athletes.aidainternational.org/Profile-9485445b-9a59-401d-af95-2dbc45b99015","(Morocco)","25 m","25 m","25","0","2018-10-22","Red C cup (12th edition)","https://events.aidainternational.org/EventResults-2158"
"953.","Sam Barnes","https://athletes.aidainternational.org/Profile-b04f1def-9ee6-40d5-abcf-5a22f5d023c1","(Australia)","25 m","25 m","25","0","2019-03-14","Freediving NZ Depth Nationals 2019","https://events.aidainternational.org/EventResults-2373"
"954.","Petra Maricic","https://athletes.aidainternational.org/Profile-995a885e-4d04-4d45-8ea3-cf91f3a769d4","(Croatia)","25 m","25 m","25","0","2019-07-28","AIDA Pakoštane depth Challenge","https://events.aidainternational.org/EventResults-2510"
"955.","Natsumi Mitsuno","https://athletes.aidainternational.org/Profile-664cd5f9-f9a9-4168-bea2-8d4dd09bb9d0","(Japan)","25 m","25 m","25","0","2019-09-08","AIDA Depth World Championship 2019","https://events.aidainternational.org/EventResults-2272"
"956.","Huseon Yu","https://athletes.aidainternational.org/Profile-56561e9b-5aac-4cd7-939a-dab3d8e42d40","(Republic of Korea)","25 m","25 m","25","0","2019-09-21","AIDA ONEBREATH DEPTH FESTIVAL 2019","https://events.aidainternational.org/EventResults-2577"
"957.","Minkang Ko","https://athletes.aidainternational.org/Profile-25a2004f-4534-4433-9f0f-9a0779c1b8a9","(Republic of Korea)","25 m","25 m","25","0","2019-09-21","AIDA ONEBREATH DEPTH FESTIVAL 2019","https://events.aidainternational.org/EventResults-2577"
"958.","Johan Che Kaman","https://athletes.aidainternational.org/Profile-dfd38050-d52d-412d-a765-81a589be85bc","(Malaysia)","25 m","25 m","25","0","2019-11-06","AIDA SABANG INTERNATIONAL FREEDIVING COMPETITION 2019","https://events.aidainternational.org/EventResults-2595"
"959.","Noah Magloire","https://athletes.aidainternational.org/Profile-512f6b2d-8264-4d48-9712-724d4b1222b5","(Dominica)","25 m","25 m","25","0","2019-11-27","AIDA Blue Element 2019","https://events.aidainternational.org/EventResults-2566"
"960.","Piotr Grenda","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000b69","(Poland)","25 m","0 m","25","0","2010-08-01","VII Polish Freediving Championship 2010","https://events.aidainternational.org/EventResults-1234"
"961.","Aleksandra Hozman-Mirza-Sulkiewicz","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000db4","(Poland)","25 m","0 m","25","0","2010-08-01","VII Polish Freediving Championship 2010","https://events.aidainternational.org/EventResults-1234"
"962.","Mathieu Gasnier","https://athletes.aidainternational.org/Profile-dafeafa8-a27f-4d64-94af-ed62551ab255","(France)","35 m","45 m","24","11","2019-06-23","NICE ABYSS CONTEST 2019","https://events.aidainternational.org/EventResults-2426"
"963.","Michail Chelmis","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000c89","(Greece)","33 m","41 m","24","9","2013-10-06","AIDA Cyprus Depth Games 2013","https://events.aidainternational.org/EventResults-1187"
"964.","Vadim Shamitko","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000010bb","(Russian Federation)","24 m","24 m","24","0","2013-05-30","Summer Gelendzhik 2013","https://events.aidainternational.org/EventResults-749"
"965.","Catherine Charnley","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000012b1","(Australia)","24 m","24 m","24","0","2013-10-21","Triple Depth","https://events.aidainternational.org/EventResults-1025"
"966.","Florian Grauer","https://athletes.aidainternational.org/Profile-e9f277de-9f2b-4974-98ab-298958c3c785","(Germany)","24 m","24 m","24","0","2017-07-22","Cool Down 2017","https://events.aidainternational.org/EventResults-1904"
"967.","Elisabeth Hummel","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000deb","(Germany)","24 m","24 m","24","0","2018-07-07","Cool Down 2018 (lake)","https://events.aidainternational.org/EventResults-2081"
"968.","Rauno Lehtsalu","https://athletes.aidainternational.org/Profile-27b2bd93-6efa-4049-8c7a-9ec261ab64b4","(Estonia)","24 m","24 m","24","0","2018-10-24","AFA Depth Nationals 2018","https://events.aidainternational.org/EventResults-2229"
"969.","Nicky Margieson Schellander","https://athletes.aidainternational.org/Profile-eef2150d-d4f8-4a83-a9a8-d063ade1a2e4","(United Kingdom)","24 m","24 m","24","0","2019-10-17","Infinity Depth Games 5","https://events.aidainternational.org/EventResults-2274"
"970.","Mikhail Krutyanskiy","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001433","(Russian Federation)","29 m","35 m","23","6","2014-07-21","July Eilat MiniMax","https://events.aidainternational.org/EventResults-1207"
"971.","Matti Tuulensuu","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000da7","(Finland)","28 m","32 m","23","5","2013-07-28","Asikkala Depth Challenge 2013","https://events.aidainternational.org/EventResults-517"
"972.","Carlos Penaranda","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000193e","(Colombia)","24 m","25 m","23","1","2015-11-19","COPA AIDA DELPHINUS","https://events.aidainternational.org/EventResults-1850"
"973.","Alana Caskey","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000009b3","(Australia)","23 m","23 m","23","0","2009-09-06","Triple Depth 2009","https://events.aidainternational.org/EventResults-963"
"974.","Eben Sumner","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000016b6","(United States)","23 m","23 m","23","0","2015-08-21","Freedive Paradise 2015","https://events.aidainternational.org/EventResults-457"
"975.","Jeff Grace","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000016b3","(United States)","23 m","23 m","23","0","2015-08-21","Freedive Paradise 2015","https://events.aidainternational.org/EventResults-457"
